Timestamp,Module,Message Class (Log Level),Function,Message,Application state,Queue,Thread ID,App,File,Line
" 2021-11-08T14:59:52.557-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.558-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.604-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxSetNavigationDelegate:],"ctxSetNavigationDelegate - delegate: (null), self.navigationDelegate: <CRWWKNavigationHandler: 0x282444600>, self.delegateProxy: (null)",Background,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,258
" 2021-11-08T14:59:52.686-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.687-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.688-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.688-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.689-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.690-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.690-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.691-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.691-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:52.692-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2a603,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.121-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.122-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.123-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.123-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.124-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.124-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.125-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.125-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.126-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T14:59:53.126-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11607,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:35.532-0600 ",MdxNetwork,INFO (4),+[WKWebView(ctx) ctxHandlesURLScheme:],"ctxHandlesURLScheme: urlScheme = edge => return 0",Background,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,136
" 2021-11-08T20:38:35.569-0600 ",MdxNetwork,INFO (4),+[WKWebView(ctx) ctxHandlesURLScheme:],"ctxHandlesURLScheme: urlScheme = read => return 0",Background,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,136
" 2021-11-08T20:38:35.644-0600 ",MdxNetwork,INFO (4),+[WKWebView(ctx) ctxHandlesURLScheme:],"ctxHandlesURLScheme: urlScheme = edge => return 0",Background,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,136
" 2021-11-08T20:38:35.644-0600 ",MdxNetwork,INFO (4),+[WKWebView(ctx) ctxHandlesURLScheme:],"ctxHandlesURLScheme: urlScheme = read => return 0",Background,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,136
" 2021-11-08T20:38:36.023-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.024-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.024-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.025-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.026-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.026-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.026-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.027-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.027-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.027-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,bb03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.246-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxInitWithFrame:configuration:],"ctxInitWithFrame: {{0, 0}, {0, 0}}, <WKWebViewConfiguration: 0x1061eb840; processPool = <WKProcessPool: 0x10611c6b0; configuration = <_WKProcessPoolConfiguration: 0x282512520>>; preferences = <WKPreferences: 0x283920380>>",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,203
" 2021-11-08T20:38:36.247-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.247-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.247-0600 ",MdxNetwork,INFO (4),+[WKWebView(ctx) checkIfPoliciesDictateWKWebViewHookingSupport],"+[WKWebView(ctx) checkIfPoliciesDictateWKWebViewHookingSupport] - Network access policy is 1",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,321
" 2021-11-08T20:38:36.247-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxInitWithFrame:configuration:],"ctxInitWithFrame - checkIfPoliciesDictateWKWebViewHookingSupport returned NO",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,207
" 2021-11-08T20:38:36.253-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxSetNavigationDelegate:],"ctxSetNavigationDelegate - delegate: <CRWWKNavigationHandler: 0x282712040>, self.navigationDelegate: (null), self.delegateProxy: (null)",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,258
" 2021-11-08T20:38:36.259-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxLoadRequest:],"ctxLoadRequest: <NSMutableURLRequest: 0x2810005e0> { URL: about://newtab/ }",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,221
" 2021-11-08T20:38:36.283-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxInitWithFrame:configuration:],"ctxInitWithFrame: {{0, 0}, {0, 0}}, <WKWebViewConfiguration: 0x1061f9ac0; processPool = <WKProcessPool: 0x1061fa040; configuration = <_WKProcessPoolConfiguration: 0x2825729f0>>; preferences = <WKPreferences: 0x28396e920>>",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,203
" 2021-11-08T20:38:36.284-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.284-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.284-0600 ",MdxNetwork,INFO (4),+[WKWebView(ctx) checkIfPoliciesDictateWKWebViewHookingSupport],"+[WKWebView(ctx) checkIfPoliciesDictateWKWebViewHookingSupport] - Network access policy is 1",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,321
" 2021-11-08T20:38:36.284-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxInitWithFrame:configuration:],"ctxInitWithFrame - checkIfPoliciesDictateWKWebViewHookingSupport returned NO",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,207
" 2021-11-08T20:38:36.286-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxSetNavigationDelegate:],"ctxSetNavigationDelegate - delegate: <EdgeWKWebNewsFeed: 0x2836bc1e0>, self.navigationDelegate: (null), self.delegateProxy: (null)",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,258
" 2021-11-08T20:38:36.286-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxSetNavigationDelegate:],"ctxSetNavigationDelegate - delegate: <EdgeWKWebNewsFeed: 0x2836bc1e0>, self.navigationDelegate: <EdgeWKWebNewsFeed: 0x2836bc1e0>, self.delegateProxy: (null)",Inactive,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,258
" 2021-11-08T20:38:36.314-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.315-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.316-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.316-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.316-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.317-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.317-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.317-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.318-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.318-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,11b1f,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.357-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.357-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.357-0600 ",MdxCoreFramework,WARNING (3),-[MdxConfigManager xmsPolicyInfo],"xmsPolicyInfo is nil.",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/MdxConfigurationManager/MdxConfigManager.m,432
" 2021-11-08T20:38:36.358-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.358-0600 ",MdxCoreFramework,WARNING (3),-[MdxConfigManager xmsPolicyInfo],"xmsPolicyInfo is nil.",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/MdxConfigurationManager/MdxConfigManager.m,432
" 2021-11-08T20:38:36.358-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.358-0600 ",MdxCoreFramework,WARNING (3),-[MdxConfigManager hubLogonInfo],"hubLogonInfo is nil.",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/MdxConfigurationManager/MdxConfigManager.m,516
" 2021-11-08T20:38:36.358-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.359-0600 ",MdxCoreFramework,WARNING (3),-[MdxConfigManager xmsClientProperties],"xmsClientProperties is nil.",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/MdxConfigurationManager/MdxConfigManager.m,488
" 2021-11-08T20:38:36.359-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage setDataForKey:objectValue:outError:],"setDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,242
" 2021-11-08T20:38:36.430-0600 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxLoadRequest:],"ctxLoadRequest: <NSMutableURLRequest: 0x281001080> { URL: https://www.google.com/search?q=microsoft+edge&ie=UTF-8&oe=UTF-8&hl=en&client=safari }",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,221
" 2021-11-08T20:38:36.507-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,290b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-08T20:38:36.508-0600 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,290b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
